0.002747253,0,0.142857143,0.355962339
0.002747253,0.041666667,0.142857143,0.349398419
0.002747253,0.083333333,0.142857143,0.336263894
0.002747253,0.125,0.142857143,0.315640159
0.002747253,0.166666667,0.142857143,0.303932241
0.002747253,0.208333333,0.142857143,0.295942668
0.002747253,0.25,0.142857143,0.297520148
0.002747253,0.291666667,0.142857143,0.292823994
0.002747253,0.333333333,0.142857143,0.284167908
0.002747253,0.375,0.142857143,0.307065238
0.002747253,0.416666667,0.142857143,0.344845499
0.002747253,0.458333333,0.142857143,0.375925289
0.002747253,0.5,0.142857143,0.400266415
0.002747253,0.541666667,0.142857143,0.410256484
0.002747253,0.583333333,0.142857143,0.412617929
0.002747253,0.625,0.142857143,0.418014018
0.002747253,0.666666667,0.142857143,0.441670486
0.002747253,0.708333333,0.142857143,0.457634353
0.002747253,0.75,0.142857143,0.449026966
0.002747253,0.791666667,0.142857143,0.426784691
0.002747253,0.833333333,0.142857143,0.40787785
0.002747253,0.875,0.142857143,0.38659906
0.002747253,0.916666667,0.142857143,0.36449238
0.002747253,0.958333333,0.142857143,0.34207536
0.005494505,0,0.285714286,0.338457278
0.005494505,0.041666667,0.285714286,0.340003247
0.005494505,0.083333333,0.285714286,0.33498243
0.005494505,0.125,0.285714286,0.323491272
0.005494505,0.166666667,0.285714286,0.312140484
0.005494505,0.208333333,0.285714286,0.309809595
0.005494505,0.25,0.285714286,0.321867003
0.005494505,0.291666667,0.285714286,0.327465528
0.005494505,0.333333333,0.285714286,0.339216416
0.005494505,0.375,0.285714286,0.370967496
0.005494505,0.416666667,0.285714286,0.401383637
0.005494505,0.458333333,0.285714286,0.417043849
0.005494505,0.5,0.285714286,0.424742179
0.005494505,0.541666667,0.285714286,0.424079485
0.005494505,0.583333333,0.285714286,0.422717811
0.005494505,0.625,0.285714286,0.435623162
0.005494505,0.666666667,0.285714286,0.485249799
0.005494505,0.708333333,0.285714286,0.530524999
0.005494505,0.75,0.285714286,0.521655017
0.005494505,0.791666667,0.285714286,0.494608686
0.005494505,0.833333333,0.285714286,0.465126428
0.005494505,0.875,0.285714286,0.433641763
0.005494505,0.916666667,0.285714286,0.394784386
0.005494505,0.958333333,0.285714286,0.363497384
0.008241758,0,0.428571429,0.356981208
0.008241758,0.041666667,0.428571429,0.354879493
0.008241758,0.083333333,0.428571429,0.344757649
0.008241758,0.125,0.428571429,0.33883637
0.008241758,0.166666667,0.428571429,0.330050418
0.008241758,0.208333333,0.428571429,0.333813643
0.008241758,0.25,0.428571429,0.368400749
0.008241758,0.291666667,0.428571429,0.433924411
0.008241758,0.333333333,0.428571429,0.470211222
0.008241758,0.375,0.428571429,0.495686758
0.008241758,0.416666667,0.428571429,0.513149803
0.008241758,0.458333333,0.428571429,0.52451778
0.008241758,0.5,0.428571429,0.532580879
0.008241758,0.541666667,0.428571429,0.524005959
0.008241758,0.583333333,0.428571429,0.521217677
0.008241758,0.625,0.428571429,0.523486498
0.008241758,0.666666667,0.428571429,0.562748749
0.008241758,0.708333333,0.428571429,0.594125511
0.008241758,0.75,0.428571429,0.580790459
0.008241758,0.791666667,0.428571429,0.551940338
0.008241758,0.833333333,0.428571429,0.517414346
0.008241758,0.875,0.428571429,0.476896413
0.008241758,0.916666667,0.428571429,0.427855124
0.008241758,0.958333333,0.428571429,0.386519804
0.010989011,0,0.571428571,0.38506837
0.010989011,0.041666667,0.571428571,0.380793323
0.010989011,0.083333333,0.571428571,0.370260876
0.010989011,0.125,0.571428571,0.360461785
0.010989011,0.166666667,0.571428571,0.355490623
0.010989011,0.208333333,0.571428571,0.358391582
0.010989011,0.25,0.571428571,0.395342997
0.010989011,0.291666667,0.571428571,0.468177304
0.010989011,0.333333333,0.571428571,0.49925614
0.010989011,0.375,0.571428571,0.515601963
0.010989011,0.416666667,0.571428571,0.523698484
0.010989011,0.458333333,0.571428571,0.532208472
0.010989011,0.5,0.571428571,0.538520301
0.010989011,0.541666667,0.571428571,0.538602422
0.010989011,0.583333333,0.571428571,0.540593369
0.010989011,0.625,0.571428571,0.546570987
0.010989011,0.666666667,0.571428571,0.58655991
0.010989011,0.708333333,0.571428571,0.599470036
0.010989011,0.75,0.571428571,0.589022574
0.010989011,0.791666667,0.571428571,0.56204022
0.010989011,0.833333333,0.571428571,0.526039876
0.010989011,0.875,0.571428571,0.481191513
0.010989011,0.916666667,0.571428571,0.435361522
0.010989011,0.958333333,0.571428571,0.393917345
0.013736264,0,0.714285714,0.386861655
0.013736264,0.041666667,0.714285714,0.388112563
0.013736264,0.083333333,0.714285714,0.377121768
0.013736264,0.125,0.714285714,0.364589779
0.013736264,0.166666667,0.714285714,0.357367939
0.013736264,0.208333333,0.714285714,0.363009434
0.013736264,0.25,0.714285714,0.401143004
0.013736264,0.291666667,0.714285714,0.469463542
0.013736264,0.333333333,0.714285714,0.500497498
0.013736264,0.375,0.714285714,0.510349108
0.013736264,0.416666667,0.714285714,0.518231733
0.013736264,0.458333333,0.714285714,0.520499599
0.013736264,0.5,0.714285714,0.52128261
0.013736264,0.541666667,0.714285714,0.518366373
0.013736264,0.583333333,0.714285714,0.519369008
0.013736264,0.625,0.714285714,0.521546159
0.013736264,0.666666667,0.714285714,0.566761201
0.013736264,0.708333333,0.714285714,0.591561629
0.013736264,0.75,0.714285714,0.583117528
0.013736264,0.791666667,0.714285714,0.557786181
0.013736264,0.833333333,0.714285714,0.524115771
0.013736264,0.875,0.714285714,0.483596883
0.013736264,0.916666667,0.714285714,0.433481341
0.013736264,0.958333333,0.714285714,0.399495818
0.016483516,0,0.857142857,0.392504106
0.016483516,0.041666667,0.857142857,0.389684313
0.016483516,0.083333333,0.857142857,0.379931057
0.016483516,0.125,0.857142857,0.37131794
0.016483516,0.166666667,0.857142857,0.366794622
0.016483516,0.208333333,0.857142857,0.372623276
0.016483516,0.25,0.857142857,0.412209236
0.016483516,0.291666667,0.857142857,0.483467973
0.016483516,0.333333333,0.857142857,0.513474466
0.016483516,0.375,0.857142857,0.52802223
