2.739726e-03, 4.285714e-01, 0, 3.261054e-01
2.739726e-03, 4.285714e-01, 4.166667e-02, 3.244800e-01
2.739726e-03, 4.285714e-01, 8.333333e-02, 3.061938e-01
2.739726e-03, 4.285714e-01, 1.250000e-01, 2.847185e-01
2.739726e-03, 4.285714e-01, 1.666667e-01, 2.675123e-01
2.739726e-03, 4.285714e-01, 2.083333e-01, 2.616785e-01
2.739726e-03, 4.285714e-01, 2.500000e-01, 2.660654e-01
2.739726e-03, 4.285714e-01, 2.916667e-01, 2.644508e-01
2.739726e-03, 4.285714e-01, 3.333333e-01, 2.656538e-01
2.739726e-03, 4.285714e-01, 3.750000e-01, 2.859523e-01
2.739726e-03, 4.285714e-01, 4.166667e-01, 3.123415e-01
2.739726e-03, 4.285714e-01, 4.583333e-01, 3.330131e-01
2.739726e-03, 4.285714e-01, 5.000000e-01, 3.469938e-01
2.739726e-03, 4.285714e-01, 5.416667e-01, 3.501500e-01
2.739726e-03, 4.285714e-01, 5.833333e-01, 3.526185e-01
2.739726e-03, 4.285714e-01, 6.250000e-01, 3.604031e-01
2.739726e-03, 4.285714e-01, 6.666667e-01, 3.979931e-01
2.739726e-03, 4.285714e-01, 7.083333e-01, 4.248338e-01
2.739726e-03, 4.285714e-01, 7.500000e-01, 4.169892e-01
2.739726e-03, 4.285714e-01, 7.916667e-01, 4.004585e-01
2.739726e-03, 4.285714e-01, 8.333333e-01, 3.806408e-01
2.739726e-03, 4.285714e-01, 8.750000e-01, 3.595177e-01
2.739726e-03, 4.285714e-01, 9.166667e-01, 3.330746e-01
2.739726e-03, 4.285714e-01, 9.583333e-01, 3.126731e-01
5.479452e-03, 5.714286e-01, 0, 3.087023e-01
5.479452e-03, 5.714286e-01, 4.166667e-02, 3.074615e-01
5.479452e-03, 5.714286e-01, 8.333333e-02, 2.990338e-01
5.479452e-03, 5.714286e-01, 1.250000e-01, 2.906023e-01
5.479452e-03, 5.714286e-01, 1.666667e-01, 2.818931e-01
