2.739726e-03, 1.428571e-01, 4.166667e-02, 3.078661e-01
2.739726e-03, 1.428571e-01, 8.333333e-02, 3.028679e-01
2.739726e-03, 1.428571e-01, 1.250000e-01, 2.954444e-01
2.739726e-03, 1.428571e-01, 1.666667e-01, 2.886804e-01
2.739726e-03, 1.428571e-01, 2.083333e-01, 2.828794e-01
2.739726e-03, 1.428571e-01, 2.500000e-01, 2.789137e-01
2.739726e-03, 1.428571e-01, 2.916667e-01, 2.753853e-01
2.739726e-03, 1.428571e-01, 3.333333e-01, 2.717467e-01
2.739726e-03, 1.428571e-01, 3.750000e-01, 2.709795e-01
2.739726e-03, 1.428571e-01, 4.166667e-01, 2.735882e-01
2.739726e-03, 1.428571e-01, 4.583333e-01, 2.782119e-01
2.739726e-03, 1.428571e-01, 5.000000e-01, 2.839033e-01
2.739726e-03, 1.428571e-01, 5.416667e-01, 2.894678e-01
2.739726e-03, 1.428571e-01, 5.833333e-01, 2.944478e-01
2.739726e-03, 1.428571e-01, 6.250000e-01, 2.991302e-01
2.739726e-03, 1.428571e-01, 6.666667e-01, 3.045880e-01
2.739726e-03, 1.428571e-01, 7.083333e-01, 3.102906e-01
2.739726e-03, 1.428571e-01, 7.500000e-01, 3.149763e-01
2.739726e-03, 1.428571e-01, 7.916667e-01, 3.181514e-01
2.739726e-03, 1.428571e-01, 8.333333e-01, 3.201812e-01
2.739726e-03, 1.428571e-01, 8.750000e-01, 3.211098e-01
2.739726e-03, 1.428571e-01, 9.166667e-01, 3.210468e-01
2.739726e-03, 1.428571e-01, 9.583333e-01, 3.201043e-01
5.479452e-03, 2.857143e-01, 0, 3.191009e-01
5.479452e-03, 2.857143e-01, 4.166667e-02, 3.182363e-01
5.479452e-03, 2.857143e-01, 8.333333e-02, 3.172598e-01
5.479452e-03, 2.857143e-01, 1.250000e-01, 3.159636e-01
5.479452e-03, 2.857143e-01, 1.666667e-01, 3.143870e-01
5.479452e-03, 2.857143e-01, 2.083333e-01, 3.128471e-01
5.479452e-03, 2.857143e-01, 2.500000e-01, 3.117808e-01
5.479452e-03, 2.857143e-01, 2.916667e-01, 3.109520e-01
5.479452e-03, 2.857143e-01, 3.333333e-01, 3.105172e-01
5.479452e-03, 2.857143e-01, 3.750000e-01, 3.109912e-01
5.479452e-03, 2.857143e-01, 4.166667e-01, 3.122663e-01
