0.002747253	0	0.142857143	0.373276422
0.002747253	0.041666667	0.142857143	0.372794202
0.002747253	0.083333333	0.142857143	0.351756044
0.002747253	0.125	0.142857143	0.327267866
0.002747253	0.166666667	0.142857143	0.30700508
0.002747253	0.208333333	0.142857143	0.29986727
0.002747253	0.25	0.142857143	0.304655093
0.002747253	0.291666667	0.142857143	0.303386043
0.002747253	0.333333333	0.142857143	0.303844391
0.002747253	0.375	0.142857143	0.326379817
0.002747253	0.416666667	0.142857143	0.356875215
0.002747253	0.458333333	0.142857143	0.380848707
0.002747253	0.5	0.142857143	0.397289065
0.002747253	0.541666667	0.142857143	0.401197433
0.002747253	0.583333333	0.142857143	0.403931286
0.002747253	0.625	0.142857143	0.411840648
0.002747253	0.666666667	0.142857143	0.453932241
0.002747253	0.708333333	0.142857143	0.486801497
0.002747253	0.75	0.142857143	0.478701157
0.002747253	0.791666667	0.142857143	0.459891715
0.002747253	0.833333333	0.142857143	0.437298995
0.002747253	0.875	0.142857143	0.413455368
0.002747253	0.916666667	0.142857143	0.382910317
0.002747253	0.958333333	0.142857143	0.359144036
0.005494505	0	0.285714286	0.353544555
0.005494505	0.041666667	0.285714286	0.353047057
0.005494505	0.083333333	0.285714286	0.342858371
0.005494505	0.125	0.285714286	0.333558688
0.005494505	0.166666667	0.285714286	0.323097857
0.005494505	0.208333333	0.285714286	0.326593713
0.005494505	0.25	0.285714286	0.355690195
0.005494505	0.291666667	0.285714286	0.411989611
0.005494505	0.333333333	0.285714286	0.45000191
0.005494505	0.375	0.285714286	0.482171231
0.005494505	0.416666667	0.285714286	0.502519002
0.005494505	0.458333333	0.285714286	0.514562087
0.005494505	0.5	0.285714286	0.524544517
0.005494505	0.541666667	0.285714286	0.523987816
0.005494505	0.583333333	0.285714286	0.52202647
0.005494505	0.625	0.285714286	0.522618502
0.005494505	0.666666667	0.285714286	0.55337554
0.005494505	0.708333333	0.285714286	0.578469119
0.005494505	0.75	0.285714286	0.56528112
0.005494505	0.791666667	0.285714286	0.53620469
0.005494505	0.833333333	0.285714286	0.502048241
0.005494505	0.875	0.285714286	0.464695772
0.005494505	0.916666667	0.285714286	0.424419426
0.005494505	0.958333333	0.285714286	0.38821951
0.008241758	0	0.428571429	0.379319927
0.008241758	0.041666667	0.428571429	0.373129369
0.008241758	0.083333333	0.428571429	0.360808411
0.008241758	0.125	0.428571429	0.347732134
0.008241758	0.166666667	0.428571429	0.335302318
0.008241758	0.208333333	0.428571429	0.337765937
0.008241758	0.25	0.428571429	0.373327031
0.008241758	0.291666667	0.428571429	0.414988923
0.008241758	0.333333333	0.428571429	0.456010084
0.008241758	0.375	0.428571429	0.483884305
0.008241758	0.416666667	0.428571429	0.49592739
0.008241758	0.458333333	0.428571429	0.504929147
0.008241758	0.5	0.428571429	0.512091784
0.008241758	0.541666667	0.428571429	0.511467285
0.008241758	0.583333333	0.428571429	0.512384936
0.008241758	0.625	0.428571429	0.516855735
0.008241758	0.666666667	0.428571429	0.552343302
0.008241758	0.708333333	0.428571429	0.581295596
0.008241758	0.75	0.428571429	0.568629922
0.008241758	0.791666667	0.428571429	0.538893663
0.008241758	0.833333333	0.428571429	0.502794966
0.008241758	0.875	0.428571429	0.465728964
0.008241758	0.916666667	0.428571429	0.423464535
0.008241758	0.958333333	0.428571429	0.389600283
0.010989011	0	0.571428571	0.379408732
0.010989011	0.041666667	0.571428571	0.372879187
0.010989011	0.083333333	0.571428571	0.358159543
0.010989011	0.125	0.571428571	0.346178526
0.010989011	0.166666667	0.571428571	0.334446736
0.010989011	0.208333333	0.571428571	0.339026393
0.010989011	0.25	0.571428571	0.369467362
0.010989011	0.291666667	0.571428571	0.419865551
0.010989011	0.333333333	0.571428571	0.463250067
0.010989011	0.375	0.571428571	0.49019518
0.010989011	0.416666667	0.571428571	0.500731446
0.010989011	0.458333333	0.571428571	0.504623582
0.010989011	0.5	0.571428571	0.50683129
0.010989011	0.541666667	0.571428571	0.502510408
0.010989011	0.583333333	0.571428571	0.499703029
0.010989011	0.625	0.571428571	0.500461212
0.010989011	0.666666667	0.571428571	0.534564188
0.010989011	0.708333333	0.571428571	0.562680952
0.010989011	0.75	0.571428571	0.553046102
0.010989011	0.791666667	0.571428571	0.524050838
0.010989011	0.833333333	0.571428571	0.48870364
0.010989011	0.875	0.571428571	0.453158779
0.010989011	0.916666667	0.571428571	0.417059127
0.010989011	0.958333333	0.571428571	0.385894351
0.013736264	0	0.714285714	0.374977083
0.013736264	0.041666667	0.714285714	0.370898743
0.013736264	0.083333333	0.714285714	0.354832703
0.013736264	0.125	0.714285714	0.342705588
0.013736264	0.166666667	0.714285714	0.331752034
0.013736264	0.208333333	0.714285714	0.328538826
0.013736264	0.25	0.714285714	0.342106871
0.013736264	0.291666667	0.714285714	0.349589397
0.013736264	0.333333333	0.714285714	0.376676789
0.013736264	0.375	0.714285714	0.4151016
0.013736264	0.416666667	0.714285714	0.435557274
0.013736264	0.458333333	0.714285714	0.445161568
0.013736264	0.5	0.714285714	0.447373095
0.013736264	0.541666667	0.714285714	0.442019021
0.013736264	0.583333333	0.714285714	0.437243612
0.013736264	0.625	0.714285714	0.440406211
0.013736264	0.666666667	0.714285714	0.477401551
0.013736264	0.708333333	0.714285714	0.51558764
0.013736264	0.75	0.714285714	0.508646538
0.013736264	0.791666667	0.714285714	0.482560827
0.013736264	0.833333333	0.714285714	0.45310435
0.013736264	0.875	0.714285714	0.423444483
0.013736264	0.916666667	0.714285714	0.395913067
0.013736264	0.958333333	0.714285714	0.375162331
0.016483516	0	0.857142857	0.367068676
0.016483516	0.041666667	0.857142857	0.360105611
0.016483516	0.083333333	0.857142857	0.342219549
0.016483516	0.125	0.857142857	0.331585883
0.016483516	0.166666667	0.857142857	0.319767198
0.016483516	0.208333333	0.857142857	0.315812994
0.016483516	0.25	0.857142857	0.32263378
0.016483516	0.291666667	0.857142857	0.325498453
0.016483516	0.333333333	0.857142857	0.340516978
0.016483516	0.375	0.857142857	0.379576792
0.016483516	0.416666667	0.857142857	0.417695084
0.016483516	0.458333333	0.857142857	0.442420076
0.016483516	0.5	0.857142857	0.458417364
0.016483516	0.541666667	0.857142857	0.459875482
0.016483516	0.583333333	0.857142857	0.456912456
0.016483516	0.625	0.857142857	0.462980788
0.016483516	0.666666667	0.857142857	0.501381727
0.016483516	0.708333333	0.857142857	0.528659142
0.016483516	0.75	0.857142857	0.514049311
0.016483516	0.791666667	0.857142857	0.487364883
0.016483516	0.833333333	0.857142857	0.464401665
0.016483516	0.875	0.857142857	0.431416867
0.016483516	0.916666667	0.857142857	0.394418662
0.016483516	0.958333333	0.857142857	0.363894618
0.019230769	0	1	0.358464153
0.019230769	0.041666667	1	0.358530041
0.019230769	0.083333333	1	0.345859593
0.019230769	0.125	1	0.335420725
0.019230769	0.166666667	1	0.325731446
0.019230769	0.208333333	1	0.33257324
0.019230769	0.25	1	0.378563653
0.019230769	0.291666667	1	0.457510217
0.019230769	0.333333333	1	0.498729995
0.019230769	0.375	1	0.51558764
0.019230769	0.416666667	1	0.522439937
0.019230769	0.458333333	1	0.527886635
0.019230769	0.5	1	0.526809518
0.019230769	0.541666667	1	0.52999217
0.019230769	0.583333333	1	0.529126084
0.019230769	0.625	1	0.53406478
0.019230769	0.666666667	1	0.569620144
0.019230769	0.708333333	1	0.596353271
0.019230769	0.75	1	0.581547687
0.019230769	0.791666667	1	0.55359039
0.019230769	0.833333333	1	0.517644475
